SECCION,DIVISION,GRUPO,CLASE,SECCION_DESC,DIVISION_DESC,GRUPO_DESC,CLASE_DESC,GRUPO,CODIGO_GEO,PROVINCIA,MUNICIPIO,PROVINCIA_DESC,MUNICIPIO_DESC,EMPRESAS
A,A01,A01011,A010110111,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cultivos en general; cultivo de productos de mercado; horticultura","Cultivo de cereales y otros cultivos n.c.p.","100 a 249",20093203000000000,32,3203,"SANTO DOMINGO","SANTO DOMINGO NORTE",1
A,A01,A01011,A010110111,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cultivos en general; cultivo de productos de mercado; horticultura","Cultivo de cereales y otros cultivos n.c.p.","010 a 049",20093203000000000,32,3203,"SANTO DOMINGO","SANTO DOMINGO NORTE",1
A,A01,A01011,A010110111,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cultivos en general; cultivo de productos de mercado; horticultura","Cultivo de cereales y otros cultivos n.c.p.","010 a 049",20093203000000000,32,3203,"SANTO DOMINGO","SANTO DOMINGO NORTE",1
A,A01,A01011,A010110113,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cultivos en general; cultivo de productos de mercado; horticultura","Cultivo de frutas, nueces, plantas cuyas hojas o frutas se utilizan para preparar bebidas, y especias","001 a 009",20093203000000000,32,3203,"SANTO DOMINGO","SANTO DOMINGO NORTE",1
A,A01,A01011,A010110113,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cultivos en general; cultivo de productos de mercado; horticultura","Cultivo de frutas, nueces, plantas cuyas hojas o frutas se utilizan para preparar bebidas, y especias","010 a 049",20093203000000000,32,3203,"SANTO DOMINGO","SANTO DOMINGO NORTE",1
A,A01,A01011,A010110113,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cultivos en general; cultivo de productos de mercado; horticultura","Cultivo de frutas, nueces, plantas cuyas hojas o frutas se utilizan para preparar bebidas, y especias","010 a 049",20093203000000000,32,3203,"SANTO DOMINGO","SANTO DOMINGO NORTE",1
A,A01,A01012,A010120121,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cría de animales","Cría de ganado vacuno y de ovejas, cabras, caballos, asnos, mulas y burdéganos; cría de ganado lechero","010 a 049",20093203000000000,32,3203,"SANTO DOMINGO","SANTO DOMINGO NORTE",1
A,A01,A01012,A010120121,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cría de animales","Cría de ganado vacuno y de ovejas, cabras, caballos, asnos, mulas y burdéganos; cría de ganado lechero","010 a 049",20093203000000000,32,3203,"SANTO DOMINGO","SANTO DOMINGO NORTE",1
A,A01,A01012,A010120122,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cría de animales","Cría de otros animales; elaboración de productos animales n.c.p.","050 a 099",20093203000000000,32,3203,"SANTO DOMINGO","SANTO DOMINGO NORTE",1
A,A01,A01012,A010120122,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cría de animales","Cría de otros animales; elaboración de productos animales n.c.p.","001 a 009",20093203000000000,32,3203,"SANTO DOMINGO","SANTO DOMINGO NORTE",2
A,A01,A01012,A010120122,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cría de animales","Cría de otros animales; elaboración de productos animales n.c.p.","100 a 249",20093203000000000,32,3203,"SANTO DOMINGO","SANTO DOMINGO NORTE",1
A,A01,A01014,A010140140,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Actividades de servicios agrícolas y ganaderos, excepto las actividades veterinarias","Actividades de servicios agrícolas y ganaderos, excepto las actividades veterinarias","001 a 009",20093203000000000,32,3203,"SANTO DOMINGO","SANTO DOMINGO NORTE",1
A,A01,A01014,A010140140,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Actividades de servicios agrícolas y ganaderos, excepto las actividades veterinarias","Actividades de servicios agrícolas y ganaderos, excepto las actividades veterinarias","010 a 049",20093203000000000,32,3203,"SANTO DOMINGO","SANTO DOMINGO NORTE",1
A,A01,A01014,A010140140,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Actividades de servicios agrícolas y ganaderos, excepto las actividades veterinarias","Actividades de servicios agrícolas y ganaderos, excepto las actividades veterinarias","001 a 009",20093203000000000,32,3203,"SANTO DOMINGO","SANTO DOMINGO NORTE",1
C,C10,C10101,C101011010,"Explotación de minas y canteras","Extracción de carbón y lignito; extracción de turba","Extracción y aglomeración de carbón de piedra","Extracción y aglomeración de carbón de piedra","010 a 049",20093203000000000,32,3203,"SANTO DOMINGO","SANTO DOMINGO NORTE",1
C,C13,C13132,C131321320,"Explotación de minas y canteras","Extracción de minerales metalíferos","Extracción de minerales metalíferos no ferrosos, excepto los minerales de uranio y torio","Extracción de minerales metalíferos no ferrosos, excepto los minerales de uranio y torio","001 a 009",20093203000000000,32,3203,"SANTO DOMINGO","SANTO DOMINGO NORTE",1
C,C14,C14141,C141411410,"Explotación de minas y canteras","Explotación de otras minas y canteras","Extracción de piedra, arena y arcilla","Extracción de piedra, arena y arcilla","010 a 049",20093203000000000,32,3203,"SANTO DOMINGO","SANTO DOMINGO NORTE",1
C,C14,C14142,C141421421,"Explotación de minas y canteras","Explotación de otras minas y canteras","Explotación de minas y canteras n.c.p.","Extracción de minerales para la fabricación de abonos y productos químicos","001 a 009",20093203000000000,32,3203,"SANTO DOMINGO","SANTO DOMINGO NORTE",1
D,D15,D15151,D151511513,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Elaboración y conservación de frutas, legumbres y hortalizas","100 a 249",20093203000000000,32,3203,"SANTO DOMINGO","SANTO DOMINGO NORTE",1
D,D15,D15151,D151511514,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Elaboración de aceites y grasas de origen vegetal y animal","100 a 249",20093203000000000,32,3203,"SANTO DOMINGO","SANTO DOMINGO NORTE",1
D,D15,D15152,D151521520,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Elaboración de productos lácteos","Elaboración de productos lácteos","050 a 099",20093203000000000,32,3203,"SANTO DOMINGO","SANTO DOMINGO NORTE",1
D,D15,D15152,D151521520,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Elaboración de productos lácteos","Elaboración de productos lácteos","001 a 009",20093203000000000,32,3203,"SANTO DOMINGO","SANTO DOMINGO NORTE",1
D,D15,D15153,D151531531,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Elaboración de productos de molinería, almidones y productos derivados del almidón, y de alimentos preparados para animales","Elaboración de productos de molinería","100 a 249",20093203000000000,32,3203,"SANTO DOMINGO","SANTO DOMINGO NORTE",1
D,D15,D15153,D151531531,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Elaboración de productos de molinería, almidones y productos derivados del almidón, y de alimentos preparados para animales","Elaboración de productos de molinería","010 a 049",20093203000000000,32,3203,"SANTO DOMINGO","SANTO DOMINGO NORTE",1
D,D15,D15153,D151531531,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Elaboración de productos de molinería, almidones y productos derivados del almidón, y de alimentos preparados para animales","Elaboración de productos de molinería","010 a 049",20093203000000000,32,3203,"SANTO DOMINGO","SANTO DOMINGO NORTE",1
