SECCION,DIVISION,GRUPO,CLASE,SECCION_DESC,DIVISION_DESC,GRUPO_DESC,CLASE_DESC,GRUPO,CODIGO_GEO,PROVINCIA,MUNICIPIO,PROVINCIA_DESC,MUNICIPIO_DESC,EMPRESAS
A,A01,A01011,A010110111,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cultivos en general; cultivo de productos de mercado; horticultura","Cultivo de cereales y otros cultivos n.c.p.","010 a 049",20092701000000000,27,2701,VALVERDE,MAO,1
A,A01,A01011,A010110111,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cultivos en general; cultivo de productos de mercado; horticultura","Cultivo de cereales y otros cultivos n.c.p.","010 a 049",20092701000000000,27,2701,VALVERDE,MAO,1
A,A01,A01011,A010110111,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cultivos en general; cultivo de productos de mercado; horticultura","Cultivo de cereales y otros cultivos n.c.p.","010 a 049",20092701000000000,27,2701,VALVERDE,MAO,1
A,A01,A01011,A010110111,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cultivos en general; cultivo de productos de mercado; horticultura","Cultivo de cereales y otros cultivos n.c.p.","010 a 049",20092701000000000,27,2701,VALVERDE,MAO,1
A,A01,A01011,A010110111,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cultivos en general; cultivo de productos de mercado; horticultura","Cultivo de cereales y otros cultivos n.c.p.","050 a 099",20092701000000000,27,2701,VALVERDE,MAO,1
A,A01,A01011,A010110111,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cultivos en general; cultivo de productos de mercado; horticultura","Cultivo de cereales y otros cultivos n.c.p.","010 a 049",20092701000000000,27,2701,VALVERDE,MAO,1
A,A01,A01011,A010110111,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cultivos en general; cultivo de productos de mercado; horticultura","Cultivo de cereales y otros cultivos n.c.p.","010 a 049",20092701000000000,27,2701,VALVERDE,MAO,1
A,A01,A01011,A010110113,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cultivos en general; cultivo de productos de mercado; horticultura","Cultivo de frutas, nueces, plantas cuyas hojas o frutas se utilizan para preparar bebidas, y especias","001 a 009",20092701000000000,27,2701,VALVERDE,MAO,1
A,A01,A01012,A010120121,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cría de animales","Cría de ganado vacuno y de ovejas, cabras, caballos, asnos, mulas y burdéganos; cría de ganado lechero","010 a 049",20092701000000000,27,2701,VALVERDE,MAO,1
A,A01,A01012,A010120122,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cría de animales","Cría de otros animales; elaboración de productos animales n.c.p.","010 a 049",20092701000000000,27,2701,VALVERDE,MAO,1
A,A01,A01014,A010140140,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Actividades de servicios agrícolas y ganaderos, excepto las actividades veterinarias","Actividades de servicios agrícolas y ganaderos, excepto las actividades veterinarias","010 a 049",20092701000000000,27,2701,VALVERDE,MAO,1
A,A01,A01014,A010140140,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Actividades de servicios agrícolas y ganaderos, excepto las actividades veterinarias","Actividades de servicios agrícolas y ganaderos, excepto las actividades veterinarias","010 a 049",20092701000000000,27,2701,VALVERDE,MAO,1
D,D15,D15153,D151531531,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Elaboración de productos de molinería, almidones y productos derivados del almidón, y de alimentos preparados para animales","Elaboración de productos de molinería","010 a 049",20092701000000000,27,2701,VALVERDE,MAO,1
D,D15,D15153,D151531531,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Elaboración de productos de molinería, almidones y productos derivados del almidón, y de alimentos preparados para animales","Elaboración de productos de molinería","010 a 049",20092701000000000,27,2701,VALVERDE,MAO,1
D,D15,D15153,D151531531,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Elaboración de productos de molinería, almidones y productos derivados del almidón, y de alimentos preparados para animales","Elaboración de productos de molinería","001 a 009",20092701000000000,27,2701,VALVERDE,MAO,1
D,D15,D15153,D151531531,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Elaboración de productos de molinería, almidones y productos derivados del almidón, y de alimentos preparados para animales","Elaboración de productos de molinería","050 a 099",20092701000000000,27,2701,VALVERDE,MAO,1
D,D15,D15154,D151541541,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Otras industrias alimenticias","Elaboración de productos de panadería","010 a 049",20092701000000000,27,2701,VALVERDE,MAO,1
D,D15,D15154,D151541541,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Otras industrias alimenticias","Elaboración de productos de panadería","010 a 049",20092701000000000,27,2701,VALVERDE,MAO,1
D,D15,D15155,D151551554,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Elaboración de bebidas","Elaboración de bebidas no alcohólicas; producción de aguas minerales","001 a 009",20092701000000000,27,2701,VALVERDE,MAO,1
D,D16,D16160,D161601600,"Industrias Manufactureras","Industria del tabaco","Industria del tabaco","Elaboración de productos de tabaco","250 o más",20092701000000000,27,2701,VALVERDE,MAO,1
D,D17,D17171,D171711711,"Industrias Manufactureras","Fabricación de productos textiles","Hilatura, tejedura y acabado de productos textiles","Preparación e hilatura de fibras textiles; tejedura de productos textiles","050 a 099",20092701000000000,27,2701,VALVERDE,MAO,1
D,D17,D17171,D171711712,"Industrias Manufactureras","Fabricación de productos textiles","Hilatura, tejedura y acabado de productos textiles","Acabado de productos textiles","100 a 249",20092701000000000,27,2701,VALVERDE,MAO,1
D,D17,D17172,D171721723,"Industrias Manufactureras","Fabricación de productos textiles","Fabricación de otros productos textiles","Fabricación de cuerdas, cordeles, bramantes y redes","250 o más",20092701000000000,27,2701,VALVERDE,MAO,1
D,D17,D17172,D171721723,"Industrias Manufactureras","Fabricación de productos textiles","Fabricación de otros productos textiles","Fabricación de cuerdas, cordeles, bramantes y redes","010 a 049",20092701000000000,27,2701,VALVERDE,MAO,1
D,D17,D17172,D171721723,"Industrias Manufactureras","Fabricación de productos textiles","Fabricación de otros productos textiles","Fabricación de cuerdas, cordeles, bramantes y redes","250 o más",20092701000000000,27,2701,VALVERDE,MAO,1
D,D17,D17172,D171721723,"Industrias Manufactureras","Fabricación de productos textiles","Fabricación de otros productos textiles","Fabricación de cuerdas, cordeles, bramantes y redes","250 o más",20092701000000000,27,2701,VALVERDE,MAO,1
D,D18,D18181,D181811810,"Industrias Manufactureras","Industria de la confección y la peletería","Fabricación de prendas de vestir, excepto prendas de piel","Fabricación de prendas de vestir, excepto prendas de piel","010 a 049",20092701000000000,27,2701,VALVERDE,MAO,1
D,D18,D18181,D181811810,"Industrias Manufactureras","Industria de la confección y la peletería","Fabricación de prendas de vestir, excepto prendas de piel","Fabricación de prendas de vestir, excepto prendas de piel","250 o más",20092701000000000,27,2701,VALVERDE,MAO,1
D,D22,D22222,D222222221,"Industrias Manufactureras","Actividades de edición e impresión y de reproducción de grabaciones","Actividades de impresión y actividades de servicios conexas","Actividades de impresión","010 a 049",20092701000000000,27,2701,VALVERDE,MAO,1
D,D22,D22222,D222222221,"Industrias Manufactureras","Actividades de edición e impresión y de reproducción de grabaciones","Actividades de impresión y actividades de servicios conexas","Actividades de impresión","001 a 009",20092701000000000,27,2701,VALVERDE,MAO,1
D,D26,D26269,D262692695,"Industrias Manufactureras","Fabricación de otros productos minerales no metálicos","Fabricación de productos minerales no metálicos n.c.p.","Fabricación de artículos de hormigón, cemento y yeso","010 a 049",20092701000000000,27,2701,VALVERDE,MAO,1
D,D28,D28289,D282892899,"Industrias Manufactureras","Fabricación de productos elaborados de metal, excepto maquinaria y equipo","Fabricación de otros productos elaborados de metal; actividades de servicios de trabajo de metales","Fabricación de otros productos elaborados de metal n.c.p.","001 a 009",20092701000000000,27,2701,VALVERDE,MAO,1
D,D29,D29292,D292922929,"Industrias Manufactureras","Fabricación de maquinaria y equipo n.c.p","Fabricación de maquinaria de uso especial","Fabricación de otros tipos de maquinaria de uso especial","010 a 049",20092701000000000,27,2701,VALVERDE,MAO,1
E,E40,E40403,E404034030,"Suministro de electricidad, gas y agua","Suministro de electricidad, gas, vapor y agua caliente","Suministro de vapor y agua caliente","Suministro de vapor y agua caliente","001 a 009",20092701000000000,27,2701,VALVERDE,MAO,1
F,F45,F45452,F454524520,Construcción,Construcción,"Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","001 a 009",20092701000000000,27,2701,VALVERDE,MAO,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de vehículos automotores","Venta de vehículos automotores","001 a 009",20092701000000000,27,2701,VALVERDE,MAO,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de vehículos automotores","Venta de vehículos automotores","001 a 009",20092701000000000,27,2701,VALVERDE,MAO,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de vehículos automotores","Venta de vehículos automotores","050 a 099",20092701000000000,27,2701,VALVERDE,MAO,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de vehículos automotores","Venta de vehículos automotores","010 a 049",20092701000000000,27,2701,VALVERDE,MAO,1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de vehículos automotores","Venta de vehículos automotores","010 a 049",20092701000000000,27,2701,VALVERDE,MAO,1
