SECCION,DIVISION,GRUPO,CLASE,SECCION_DESC,DIVISION_DESC,GRUPO_DESC,CLASE_DESC,GRUPO,CODIGO_GEO,PROVINCIA,MUNICIPIO,PROVINCIA_DESC,MUNICIPIO_DESC,EMPRESAS
A,A01,A01011,A010110111,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cultivos en general; cultivo de productos de mercado; horticultura","Cultivo de cereales y otros cultivos n.c.p.","010 a 049",20092301000000000,23,2301,"SAN PEDRO DE MACORIS","SAN PEDRO DE MACORIS",1
A,A01,A01011,A010110111,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cultivos en general; cultivo de productos de mercado; horticultura","Cultivo de cereales y otros cultivos n.c.p.","001 a 009",20092301000000000,23,2301,"SAN PEDRO DE MACORIS","SAN PEDRO DE MACORIS",1
A,A01,A01011,A010110113,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cultivos en general; cultivo de productos de mercado; horticultura","Cultivo de frutas, nueces, plantas cuyas hojas o frutas se utilizan para preparar bebidas, y especias","010 a 049",20092301000000000,23,2301,"SAN PEDRO DE MACORIS","SAN PEDRO DE MACORIS",1
A,A01,A01011,A010110113,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cultivos en general; cultivo de productos de mercado; horticultura","Cultivo de frutas, nueces, plantas cuyas hojas o frutas se utilizan para preparar bebidas, y especias","001 a 009",20092301000000000,23,2301,"SAN PEDRO DE MACORIS","SAN PEDRO DE MACORIS",1
A,A01,A01014,A010140140,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Actividades de servicios agrícolas y ganaderos, excepto las actividades veterinarias","Actividades de servicios agrícolas y ganaderos, excepto las actividades veterinarias","001 a 009",20092301000000000,23,2301,"SAN PEDRO DE MACORIS","SAN PEDRO DE MACORIS",1
D,D15,D15151,D151511511,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Producción, procesamiento y conservación de carne y productos cárnicos","010 a 049",20092301000000000,23,2301,"SAN PEDRO DE MACORIS","SAN PEDRO DE MACORIS",1
D,D15,D15151,D151511513,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Elaboración y conservación de frutas, legumbres y hortalizas","010 a 049",20092301000000000,23,2301,"SAN PEDRO DE MACORIS","SAN PEDRO DE MACORIS",1
D,D15,D15154,D151541541,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Otras industrias alimenticias","Elaboración de productos de panadería","010 a 049",20092301000000000,23,2301,"SAN PEDRO DE MACORIS","SAN PEDRO DE MACORIS",1
D,D15,D15154,D151541541,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Otras industrias alimenticias","Elaboración de productos de panadería","010 a 049",20092301000000000,23,2301,"SAN PEDRO DE MACORIS","SAN PEDRO DE MACORIS",1
D,D15,D15154,D151541541,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Otras industrias alimenticias","Elaboración de productos de panadería","001 a 009",20092301000000000,23,2301,"SAN PEDRO DE MACORIS","SAN PEDRO DE MACORIS",1
D,D15,D15154,D151541541,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Otras industrias alimenticias","Elaboración de productos de panadería","001 a 009",20092301000000000,23,2301,"SAN PEDRO DE MACORIS","SAN PEDRO DE MACORIS",1
D,D15,D15154,D151541542,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Otras industrias alimenticias","Elaboración de azúcar","100 a 249",20092301000000000,23,2301,"SAN PEDRO DE MACORIS","SAN PEDRO DE MACORIS",1
D,D15,D15154,D151541543,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Otras industrias alimenticias","Elaboración de cacao y chocolate y de productos de confitería","010 a 049",20092301000000000,23,2301,"SAN PEDRO DE MACORIS","SAN PEDRO DE MACORIS",1
D,D15,D15155,D151551551,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Elaboración de bebidas","Destilación, rectificación y mezcla de bebidas alcohólicas; producción de alcohol etílico a partir de sustancias fermentadas","050 a 099",20092301000000000,23,2301,"SAN PEDRO DE MACORIS","SAN PEDRO DE MACORIS",1
