SECCION,DIVISION,GRUPO,CLASE,SECCION_DESC,DIVISION_DESC,GRUPO_DESC,CLASE_DESC,GRUPO,CODIGO_GEO,PROVINCIA,MUNICIPIO,PROVINCIA_DESC,MUNICIPIO_DESC,EMPRESAS
A,A01,A01011,A010110111,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cultivos en general; cultivo de productos de mercado; horticultura","Cultivo de cereales y otros cultivos n.c.p.","100 a 249",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",1
D,D15,D15152,D151521520,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Elaboración de productos lácteos","Elaboración de productos lácteos","050 a 099",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",1
D,D15,D15154,D151541541,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Otras industrias alimenticias","Elaboración de productos de panadería","010 a 049",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",1
D,D18,D18181,D181811810,"Industrias Manufactureras","Industria de la confección y la peletería","Fabricación de prendas de vestir, excepto prendas de piel","Fabricación de prendas de vestir, excepto prendas de piel","100 a 249",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",1
D,D18,D18181,D181811810,"Industrias Manufactureras","Industria de la confección y la peletería","Fabricación de prendas de vestir, excepto prendas de piel","Fabricación de prendas de vestir, excepto prendas de piel","010 a 049",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",1
F,F45,F45452,F454524520,Construcción,Construcción,"Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","Construcción de edificios completos y de partes de edificios; obras de ingeniería civil","001 a 009",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de vehículos automotores","Venta de vehículos automotores","010 a 049",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",1
G,G50,G50501,G505015010,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de vehículos automotores","Venta de vehículos automotores","001 a 009",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",1
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores","001 a 009",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",1
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores","001 a 009",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",1
G,G50,G50503,G505035030,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Venta, mantenimiento y reparación de vehículos automotores y motocicletas; venta al por menor de combustible para automotores","Venta de partes, piezas y accesorios de vehículos automotores","Venta de partes, piezas y accesorios de vehículos automotores","001 a 009",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",1
G,G51,G51511,G515115110,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por mayor y en comisión, excepto el comercio de vehículos automotores y motocicletas","Venta al por mayor a cambio de una retribución o por contrata","Venta al por mayor a cambio de una retribución o por contrata","001 a 009",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",1
G,G51,G51512,G515125121,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por mayor y en comisión, excepto el comercio de vehículos automotores y motocicletas","Venta al por mayor de materias primas agropecuarias, animales vivos, alimentos, bebidas y tabaco","Venta al por mayor de materias primas agropecuarias y de animales vivos","010 a 049",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",1
G,G52,G52522,G525225220,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Venta al por menor de alimentos, bebidas y tabaco en almacenes especializados","Venta al por menor de alimentos, bebidas y tabaco en almacenes especializados","010 a 049",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",1
G,G52,G52523,G525235231,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador","001 a 009",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",1
G,G52,G52523,G525235231,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador","001 a 009",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",2
G,G52,G52523,G525235231,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador","001 a 009",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",1
G,G52,G52523,G525235233,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de aparatos, artículos y equipo de uso doméstico","010 a 049",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",1
G,G52,G52523,G525235234,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de artículos de ferretería, pinturas y productos de vidrio","010 a 049",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",1
G,G52,G52523,G525235239,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor de otros productos nuevos en almacenes especializados","Venta al por menor de otros productos en almacenes especializados","010 a 049",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",1
G,G52,G52525,G525255259,"Comercio al por mayor y al por menor; reparación de vehículos automotores, motocicletas, efectos personales y enseres domésticos","Comercio al por menor, excepto el comercio de vehículos automotores y motocicletas; reparación de efectos personales y enseres domésticos","Comercio al por menor no realizado en almacenes","Otros tipos de venta al por menor no realizada en almacenes","001 a 009",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",1
I,I64,I64642,I646426420,"Transporte, almacenamiento y comunicaciones","Correo y telecomunicaciones",Telecomunicaciones,Telecomunicaciones,"001 a 009",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",1
I,I64,I64642,I646426420,"Transporte, almacenamiento y comunicaciones","Correo y telecomunicaciones",Telecomunicaciones,Telecomunicaciones,"001 a 009",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",1
J,J67,J67672,J676726720,"Intermediación financiera","Actividades auxiliares de la intermediación financiera","Actividades auxiliares de la financiación de planes de seguros y de pensiones","Actividades auxiliares de la financiación de planes de seguros y de pensiones","001 a 009",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",1
N,N85,N85851,N858518511,"Servicios sociales y de salud","Servicios sociales y de salud","Actividades relacionadas con la salud humana","Actividades de hospitales","001 a 009",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",1
N,N85,N85851,N858518511,"Servicios sociales y de salud","Servicios sociales y de salud","Actividades relacionadas con la salud humana","Actividades de hospitales","010 a 049",20093001000000000,30,3001,"HATO MAYOR","HATO MAYOR",1
