SECCION,DIVISION,GRUPO,CLASE,SECCION_DESC,DIVISION_DESC,GRUPO_DESC,CLASE_DESC,GRUPO,CODIGO_GEO,PROVINCIA,MUNICIPIO,PROVINCIA_DESC,MUNICIPIO_DESC,EMPRESAS
A,A01,A01014,A010140140,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Actividades de servicios agrícolas y ganaderos, excepto las actividades veterinarias","Actividades de servicios agrícolas y ganaderos, excepto las actividades veterinarias","250 o más",20093204000000000,32,3204,"SANTO DOMINGO","BOCA CHICA",1
A,A01,A01014,A010140140,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Actividades de servicios agrícolas y ganaderos, excepto las actividades veterinarias","Actividades de servicios agrícolas y ganaderos, excepto las actividades veterinarias","010 a 049",20093204000000000,32,3204,"SANTO DOMINGO","BOCA CHICA",1
D,D15,D15152,D151521520,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Elaboración de productos lácteos","Elaboración de productos lácteos","250 o más",20093204000000000,32,3204,"SANTO DOMINGO","BOCA CHICA",1
D,D15,D15154,D151541541,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Otras industrias alimenticias","Elaboración de productos de panadería","001 a 009",20093204000000000,32,3204,"SANTO DOMINGO","BOCA CHICA",1
D,D15,D15154,D151541541,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Otras industrias alimenticias","Elaboración de productos de panadería","010 a 049",20093204000000000,32,3204,"SANTO DOMINGO","BOCA CHICA",1
D,D15,D15155,D151551554,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Elaboración de bebidas","Elaboración de bebidas no alcohólicas; producción de aguas minerales","001 a 009",20093204000000000,32,3204,"SANTO DOMINGO","BOCA CHICA",1
D,D17,D17171,D171711711,"Industrias Manufactureras","Fabricación de productos textiles","Hilatura, tejedura y acabado de productos textiles","Preparación e hilatura de fibras textiles; tejedura de productos textiles","050 a 099",20093204000000000,32,3204,"SANTO DOMINGO","BOCA CHICA",1
D,D17,D17171,D171711712,"Industrias Manufactureras","Fabricación de productos textiles","Hilatura, tejedura y acabado de productos textiles","Acabado de productos textiles","250 o más",20093204000000000,32,3204,"SANTO DOMINGO","BOCA CHICA",1
D,D17,D17171,D171711712,"Industrias Manufactureras","Fabricación de productos textiles","Hilatura, tejedura y acabado de productos textiles","Acabado de productos textiles","250 o más",20093204000000000,32,3204,"SANTO DOMINGO","BOCA CHICA",1
D,D17,D17171,D171711712,"Industrias Manufactureras","Fabricación de productos textiles","Hilatura, tejedura y acabado de productos textiles","Acabado de productos textiles","250 o más",20093204000000000,32,3204,"SANTO DOMINGO","BOCA CHICA",1
D,D17,D17173,D171731730,"Industrias Manufactureras","Fabricación de productos textiles","Fabricación de tejidos y artículos de punto y ganchillo","Fabricación de tejidos y artículos de punto y ganchillo","001 a 009",20093204000000000,32,3204,"SANTO DOMINGO","BOCA CHICA",1
D,D19,D19191,D191911912,"Industrias Manufactureras","Industria del cuero y del calzado","Curtido y adobo de cueros; fabricación de maletas, bolsos de mano y artículos de talabartería y guarnicionería","Fabricación de maletas, bolsos de mano y artículos similares, y de artículos de talabartería y guarnicionería","050 a 099",20093204000000000,32,3204,"SANTO DOMINGO","BOCA CHICA",1
