SECCION,DIVISION,GRUPO,CLASE,SECCION_DESC,DIVISION_DESC,GRUPO_DESC,CLASE_DESC,GRUPO,CODIGO_GEO,PROVINCIA,MUNICIPIO,PROVINCIA_DESC,MUNICIPIO_DESC,EMPRESAS
A,A01,A01011,A010110111,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cultivos en general; cultivo de productos de mercado; horticultura","Cultivo de cereales y otros cultivos n.c.p.","001 a 009",20093202000000000,32,3202,"SANTO DOMINGO","SANTO DOMINGO OESTE",1
A,A01,A01011,A010110112,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cultivos en general; cultivo de productos de mercado; horticultura","Cultivo de hortalizas y legumbres, especialidades hortícolas y productos de vivero","010 a 049",20093202000000000,32,3202,"SANTO DOMINGO","SANTO DOMINGO OESTE",1
A,A01,A01011,A010110112,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cultivos en general; cultivo de productos de mercado; horticultura","Cultivo de hortalizas y legumbres, especialidades hortícolas y productos de vivero","001 a 009",20093202000000000,32,3202,"SANTO DOMINGO","SANTO DOMINGO OESTE",1
A,A01,A01011,A010110113,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cultivos en general; cultivo de productos de mercado; horticultura","Cultivo de frutas, nueces, plantas cuyas hojas o frutas se utilizan para preparar bebidas, y especias","001 a 009",20093202000000000,32,3202,"SANTO DOMINGO","SANTO DOMINGO OESTE",1
A,A01,A01012,A010120121,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cría de animales","Cría de ganado vacuno y de ovejas, cabras, caballos, asnos, mulas y burdéganos; cría de ganado lechero","010 a 049",20093202000000000,32,3202,"SANTO DOMINGO","SANTO DOMINGO OESTE",1
A,A01,A01012,A010120121,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cría de animales","Cría de ganado vacuno y de ovejas, cabras, caballos, asnos, mulas y burdéganos; cría de ganado lechero","001 a 009",20093202000000000,32,3202,"SANTO DOMINGO","SANTO DOMINGO OESTE",1
A,A01,A01012,A010120122,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cría de animales","Cría de otros animales; elaboración de productos animales n.c.p.","001 a 009",20093202000000000,32,3202,"SANTO DOMINGO","SANTO DOMINGO OESTE",1
A,A01,A01014,A010140140,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Actividades de servicios agrícolas y ganaderos, excepto las actividades veterinarias","Actividades de servicios agrícolas y ganaderos, excepto las actividades veterinarias","010 a 049",20093202000000000,32,3202,"SANTO DOMINGO","SANTO DOMINGO OESTE",1
C,C14,C14142,C141421422,"Explotación de minas y canteras","Explotación de otras minas y canteras","Explotación de minas y canteras n.c.p.","Extracción de sal","010 a 049",20093202000000000,32,3202,"SANTO DOMINGO","SANTO DOMINGO OESTE",1
D,D15,D15151,D151511511,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Producción, procesamiento y conservación de carne y productos cárnicos","250 o más",20093202000000000,32,3202,"SANTO DOMINGO","SANTO DOMINGO OESTE",1
D,D15,D15151,D151511511,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Producción, procesamiento y conservación de carne y productos cárnicos","001 a 009",20093202000000000,32,3202,"SANTO DOMINGO","SANTO DOMINGO OESTE",1
D,D15,D15151,D151511511,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Producción, procesamiento y conservación de carne y productos cárnicos","100 a 249",20093202000000000,32,3202,"SANTO DOMINGO","SANTO DOMINGO OESTE",1
D,D15,D15151,D151511511,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Producción, procesamiento y conservación de carne y productos cárnicos","010 a 049",20093202000000000,32,3202,"SANTO DOMINGO","SANTO DOMINGO OESTE",1
D,D15,D15151,D151511511,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Producción, procesamiento y conservación de carne y productos cárnicos","010 a 049",20093202000000000,32,3202,"SANTO DOMINGO","SANTO DOMINGO OESTE",1
D,D15,D15151,D151511511,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Producción, procesamiento y conservación de carne y productos cárnicos","001 a 009",20093202000000000,32,3202,"SANTO DOMINGO","SANTO DOMINGO OESTE",1
