SECCION,DIVISION,GRUPO,CLASE,SECCION_DESC,DIVISION_DESC,GRUPO_DESC,CLASE_DESC,GRUPO,CODIGO_GEO,PROVINCIA,MUNICIPIO,PROVINCIA_DESC,MUNICIPIO_DESC,EMPRESAS
A,A01,A01011,A010110113,"Agricultura, ganadería, caza y silvicultura","Agricultura, ganadería, caza y actividades de servicios conexas","Cultivos en general; cultivo de productos de mercado; horticultura","Cultivo de frutas, nueces, plantas cuyas hojas o frutas se utilizan para preparar bebidas, y especias","010 a 049",20092103000000000,21,2103,"SAN CRISTOBAL","BAJOS DE HAINA",1
C,C14,C14142,C141421422,"Explotación de minas y canteras","Explotación de otras minas y canteras","Explotación de minas y canteras n.c.p.","Extracción de sal","050 a 099",20092103000000000,21,2103,"SAN CRISTOBAL","BAJOS DE HAINA",1
D,D15,D15151,D151511514,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Producción, procesamiento y conservación de carne, pescado, frutas, legumbres, hortalizas, aceites y grasas","Elaboración de aceites y grasas de origen vegetal y animal","010 a 049",20092103000000000,21,2103,"SAN CRISTOBAL","BAJOS DE HAINA",1
D,D15,D15154,D151541541,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Otras industrias alimenticias","Elaboración de productos de panadería","010 a 049",20092103000000000,21,2103,"SAN CRISTOBAL","BAJOS DE HAINA",1
D,D15,D15155,D151551554,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Elaboración de bebidas","Elaboración de bebidas no alcohólicas; producción de aguas minerales","001 a 009",20092103000000000,21,2103,"SAN CRISTOBAL","BAJOS DE HAINA",1
D,D15,D15155,D151551554,"Industrias Manufactureras","Elaboración de productos alimenticios y bebidas","Elaboración de bebidas","Elaboración de bebidas no alcohólicas; producción de aguas minerales","001 a 009",20092103000000000,21,2103,"SAN CRISTOBAL","BAJOS DE HAINA",1
D,D17,D17171,D171711711,"Industrias Manufactureras","Fabricación de productos textiles","Hilatura, tejedura y acabado de productos textiles","Preparación e hilatura de fibras textiles; tejedura de productos textiles","001 a 009",20092103000000000,21,2103,"SAN CRISTOBAL","BAJOS DE HAINA",1
D,D17,D17172,D171721723,"Industrias Manufactureras","Fabricación de productos textiles","Fabricación de otros productos textiles","Fabricación de cuerdas, cordeles, bramantes y redes","001 a 009",20092103000000000,21,2103,"SAN CRISTOBAL","BAJOS DE HAINA",1
D,D18,D18181,D181811810,"Industrias Manufactureras","Industria de la confección y la peletería","Fabricación de prendas de vestir, excepto prendas de piel","Fabricación de prendas de vestir, excepto prendas de piel","001 a 009",20092103000000000,21,2103,"SAN CRISTOBAL","BAJOS DE HAINA",1
D,D20,D20202,D202022021,"Industrias Manufactureras","Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables","Fabricación de productos de madera, corcho, paja y materiales trenzables","Fabricación de hojas de madera para enchapado; fabricación de tableros contrachapados, tableros laminados, tableros de partículas y otros tableros y paneles","050 a 099",20092103000000000,21,2103,"SAN CRISTOBAL","BAJOS DE HAINA",1
D,D20,D20202,D202022022,"Industrias Manufactureras","Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables","Fabricación de productos de madera, corcho, paja y materiales trenzables","Fabricación de partes y piezas de carpintería para edificios y construcciones","010 a 049",20092103000000000,21,2103,"SAN CRISTOBAL","BAJOS DE HAINA",1
D,D21,D21210,D212102101,"Industrias Manufactureras","Fabricacion de Papel y Productos de papel","Fabricacion de Papel y Productos de papel","Fabricación de pasta de madera, papel y cartón","010 a 049",20092103000000000,21,2103,"SAN CRISTOBAL","BAJOS DE HAINA",1
D,D21,D21210,D212102101,"Industrias Manufactureras","Fabricacion de Papel y Productos de papel","Fabricacion de Papel y Productos de papel","Fabricación de pasta de madera, papel y cartón","010 a 049",20092103000000000,21,2103,"SAN CRISTOBAL","BAJOS DE HAINA",1
